ticker,ok,history_rows,dividend_rows,financial_rows,indicator_rows,price,market_cap,message,error
PETR4,True,2492,61,9,21,42.209999084472656,576735739904.0,,
PETR3,True,2492,50,9,17,47.54999923706055,612859248640.0,,
VALE3,True,2492,38,9,19,75.23999786376953,320203587584.0,,
ITUB4,True,2492,273,9,19,42.099998474121094,464020799488.0,,
ITUB3,True,2492,278,9,20,44.70000076293945,492654755840.0,,
BBAS3,True,2492,129,9,19,20.350000381469727,116175568896.0,,
BBDC4,True,2492,266,9,19,18.479999542236328,195346759680.0,,
BBDC3,True,2492,266,9,19,16.09000015258789,182583689216.0,,
BBSE3,True,2492,28,9,14,41.4900016784668,80542400512.0,,
WEGE3,True,2492,108,9,19,45.9900016784668,192966213632.0,,
ABEV3,True,2492,53,9,20,15.640000343322754,241681711104.0,,
TAEE11,True,2492,59,9,19,40.29999923706055,41650049024.0,,
EGIE3,True,2492,54,10,20,29.389999389648438,41627451392.0,,
CSMG3,True,2492,67,9,17,61.970001220703125,23497873408.0,,
RANI3,True,2492,47,9,18,7.949999809265137,1827673984.0,,
CMIG4,True,2492,52,10,17,10.979999542236328,31410286592.0,,
CPLE6,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
KLBN11,True,2492,47,9,13,17.520000457763672,124498198528.0,,
SUZB3,True,2492,22,10,17,41.84000015258789,51650928640.0,,
RENT3,True,2492,87,9,20,36.88999938964844,40749244416.0,,
MGLU3,True,2492,17,9,14,4.650000095367432,3606811904.0,,
LREN3,True,2492,78,9,19,13.270000457763672,12756228096.0,,
RAIL3,True,2492,5,9,11,13.569999694824219,25181820928.0,,
B3SA3,True,2492,83,9,19,15.4399995803833,77173727232.0,,
ALPA4,True,2492,43,9,18,10.970000267028809,7450852352.0,,
ASAI3,True,1349,8,9,6,7.849999904632568,10506293248.0,,
AURE3,True,1081,5,9,5,11.1899995803833,11689465856.0,,
AZUL4,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BEEF3,True,2492,13,9,13,3.4200000762939453,3389708800.0,,
BPAC11,True,2344,23,9,10,54.66999816894531,184213848064.0,,
BRAP4,True,2492,34,9,18,21.600000381469727,8490886656.0,,
MBRF3,True,2492,11,9,14,14.84000015258789,20517439488.0,,
BRKM5,True,2492,16,9,19,6.099999904632568,4861507072.0,,
BRSR6,True,2492,89,9,17,14.029999732971191,5737911808.0,,
CCRO3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
CMIG3,True,2492,55,10,19,16.540000915527344,47315681280.0,,
CMIN3,True,1354,17,9,6,5.690000057220459,30739859456.0,,
COGN3,True,2492,30,9,14,2.0799999237060547,4162556672.0,,
CPFE3,True,2492,26,9,18,45.09000015258789,51955154944.0,,
CPLE3,True,2492,36,9,21,14.539999961853027,43178135552.0,,
CSAN3,True,2492,22,9,19,3.799999952316284,14988593152.0,,
CSNA3,True,2492,28,9,19,5.360000133514404,7107863552.0,,
CURY3,True,1454,17,9,7,29.350000381469727,9041197056.0,,
CYRE3,True,2492,21,9,17,20.700000762939453,7583379968.0,,
DIRR3,True,2492,22,9,17,11.449999809265137,5954043392.0,,
DXCO3,True,2492,30,9,19,5.010000228881836,4548334592.0,,
ECOR3,True,2492,21,9,17,7.010000228881836,4876304896.0,,
AXIA3,True,2492,18,9,16,50.2599983215332,114539028480.0,,
AXIA6,True,1,0,9,5,55.779998779296875,125450723328.0,,
EMBJ3,True,2492,47,9,19,82.5,58726236160.0,,
ENEV3,True,2492,1,9,12,24.899999618530273,47534444544.0,,
ENGI11,True,2492,35,9,17,49.0,15007866880.0,,
EQTL3,True,2492,28,9,19,38.34000015258789,48113483776.0,,
EVEN3,True,2492,20,9,19,4.900000095367432,972176320.0,,
EZTC3,True,2492,32,9,19,11.399999618530273,3161892864.0,,
FLRY3,True,2492,40,9,17,16.260000228881836,8839362560.0,,
GGBR4,True,2492,93,9,27,24.260000228881836,47626764288.0,,
GOAU4,True,2492,90,9,27,10.520000457763672,13916640256.0,,
HAPV3,True,2049,11,9,9,9.920000076293945,4712872448.0,,
HYPE3,True,2492,47,9,13,20.229999542236328,14241763328.0,,
IRBR3,True,2238,10,11,10,53.84000015258789,4370128384.0,,
ITSA3,True,2492,143,9,21,13.649999618530273,153035489280.0,,
ITSA4,True,2492,141,9,20,13.449999809265137,150738862080.0,,
LEVE3,True,2492,45,9,18,31.229999542236328,4232883200.0,,
MDIA3,True,2492,54,9,19,17.059999465942383,5724858880.0,,
MILS3,True,2492,32,9,16,15.430000305175781,3515459072.0,,
MOVI3,True,2286,24,9,10,7.940000057220459,3184228096.0,,
MRVE3,True,2492,24,9,18,4.460000038146973,2510241536.0,,
MULT3,True,2492,44,9,18,28.040000915527344,13768946688.0,,
NEOE3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
NATU3,True,1089,24,9,17,8.380000114440918,11516085248.0,,
ODPV3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PCAR3,True,2492,39,7,19,2.7899999618530273,1374206464.0,,
POMO4,True,2492,47,9,18,5.230000019073486,6492523520.0,,
PRIO3,True,2492,1,9,11,58.81999969482422,46943272960.0,,
PSSA3,True,2492,53,9,18,54.779998779296875,35113558016.0,,
RADL3,True,2492,83,9,20,17.979999542236328,31438680064.0,,
RAIZ4,True,1240,10,9,6,0.25999999046325684,2689210112.0,,
RDOR3,True,1396,21,9,7,33.380001068115234,72775335936.0,,
ROMI3,True,2492,50,10,18,5.840000152587891,544117184.0,,
SANB11,True,2492,68,9,17,26.34000015258789,141537460224.0,,
SAPR11,True,2132,20,9,10,36.38999938964844,10998549504.0,,
SBSP3,True,2492,25,10,19,28.3799991607666,99523846144.0,,
SLCE3,True,2492,21,9,17,13.640000343322754,6769686528.0,,
SMTO3,True,2492,27,9,18,15.050000190734863,4857737728.0,,
STBP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
TIMS3,True,2492,45,9,17,21.469999313354492,51284709376.0,,
TOTS3,True,2492,48,9,19,27.469999313354492,15745666048.0,,
TRPL4,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
UGPA3,True,2492,36,9,19,32.709999084472656,34961141760.0,,
USIM5,True,2492,24,9,18,8.479999542236328,10438393856.0,,
VBBR3,True,2079,23,9,9,35.099998474121094,41873571840.0,,
VIVT3,True,2492,114,9,18,35.470001220703125,113348157440.0,,
VIVR3,True,2492,0,9,11,1.690000057220459,8247268.0,,
VLID3,True,2492,55,9,19,17.739999771118164,1388032256.0,,
WIZC3,True,2492,19,9,12,8.260000228881836,1320834176.0,,
YDUQ3,True,2492,21,9,18,7.78000020980835,1979611520.0,,
ANIM3,True,2492,9,9,13,2.049999952316284,774613376.0,,
ARZZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BMGB4,True,1654,18,9,8,5.300000190734863,3417449984.0,,
CAML3,True,2195,36,10,10,4.46999979019165,1524588288.0,,
CEAB3,True,1670,4,9,8,9.270000457763672,2781121792.0,,
CEBR6,True,2492,17,9,13,28.1299991607666,2027664128.0,,
