ticker,ok,history_rows,dividend_rows,financial_rows,indicator_rows,price,market_cap,message,error
DIRR3,True,2491,22,9,17,11.640000343322754,6052844032.0,,
DXCO3,True,2491,30,9,19,5.110000133514404,4639119360.0,,
ECOR3,True,2491,21,9,17,7.170000076293945,4987604480.0,,
AXIA3,True,2491,18,9,16,52.2599983215332,119096885248.0,,
AXIA6,True,1,0,9,5,55.779998779296875,125450723328.0,,
EMBJ3,True,2491,47,9,19,88.86000061035156,63253495808.0,,
ENEV3,True,2491,1,9,12,25.850000381469727,49451167744.0,,
ENGI11,True,2491,35,9,17,49.79999923706055,15252893696.0,,
EQTL3,True,2491,28,9,19,38.83000183105469,48728395776.0,,
EVEN3,True,2491,20,9,19,4.849999904632568,962256128.0,,
EZTC3,True,2491,32,9,19,11.380000114440918,3156345856.0,,
FLRY3,True,2491,40,9,17,17.059999465942383,9274263552.0,,
GGBR4,True,2491,93,9,27,25.139999389648438,49354362880.0,,
GOAU4,True,2491,90,9,27,10.890000343322754,14406104064.0,,
HAPV3,True,2051,11,9,9,10.600000381469727,5035932160.0,,
HYPE3,True,2491,47,9,13,21.440000534057617,15093594112.0,,
IRBR3,True,2240,10,11,10,53.65999984741211,4355517952.0,,
ITSA3,True,2491,143,9,21,13.84000015258789,155165671424.0,,
ITSA4,True,2491,141,9,20,13.760000228881836,154213138432.0,,
LEVE3,True,2491,45,9,18,31.34000015258789,4247792640.0,,
MDIA3,True,2491,54,9,19,17.110000610351562,5741637632.0,,
MILS3,True,2491,32,9,16,15.5,3531407360.0,,
MOVI3,True,2288,24,9,10,8.119999885559082,3256414720.0,,
MRVE3,True,2491,24,9,18,4.659999847412109,2622808320.0,,
MULT3,True,2491,44,9,18,28.790000915527344,14137231360.0,,
NEOE3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
NATU3,True,1088,24,9,17,8.34000015258789,11461115904.0,,
ODPV3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PCAR3,True,2491,39,7,19,2.740000009536743,1349579136.0,,
POMO4,True,2491,47,9,18,5.380000114440918,6678733824.0,,
PRIO3,True,2491,1,9,11,56.77000045776367,45307203584.0,,
PSSA3,True,2491,53,9,18,54.90999984741211,35196887040.0,,
RADL3,True,2491,83,9,20,18.200000762939453,31823360000.0,,
RAIZ4,True,1242,10,9,6,0.27000001072883606,2792641280.0,,
RDOR3,True,1398,21,9,7,34.31999969482422,74824728576.0,,
ROMI3,True,2491,50,10,18,6.03000020980835,561819648.0,,
SANB11,True,2491,68,9,17,27.670000076293945,148684193792.0,,
SAPR11,True,2134,20,9,10,36.220001220703125,10947169280.0,,
SBSP3,True,2491,25,10,19,28.270000457763672,99138101248.0,,
SLCE3,True,2491,21,9,17,13.15999984741211,6531457024.0,,
SMTO3,True,2491,27,9,18,14.300000190734863,4615657984.0,,
STBP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
TIMS3,True,2491,45,9,17,20.25,48370536448.0,,
TOTS3,True,2491,48,9,19,29.690000534057617,17018160128.0,,
TRPL4,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
UGPA3,True,2491,36,9,19,32.45000076293945,34683248640.0,,
USIM5,True,2491,24,9,18,8.6899995803833,10696891392.0,,
VBBR3,True,2081,23,9,9,35.130001068115234,41909366784.0,,
VIVT3,True,2491,115,11,18,33.83000183105469,108107366400.0,,
VIVR3,True,2491,0,9,11,1.690000057220459,8247268.0,,
VLID3,True,2491,55,9,19,18.09000015258789,1415417344.0,,
WIZC3,True,2491,19,9,12,8.170000076293945,1306442496.0,,
YDUQ3,True,2491,21,9,18,8.15999984741211,2076301952.0,,
ANIM3,True,2491,9,9,13,2.1700000762939453,819956672.0,,
ARZZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BMGB4,True,1656,18,9,8,5.320000171661377,3430345984.0,,
CAML3,True,2197,36,10,10,4.610000133514404,1572338432.0,,
CEAB3,True,1672,4,9,8,9.539999961853027,2862125056.0,,
CEBR6,True,2491,17,9,13,28.700000762939453,2068750976.0,,
DESK3,True,1252,6,9,6,18.100000381469727,2097061504.0,,
ENJU3,True,1423,1,9,7,0.7300000190734863,149663136.0,,
ESPA3,True,1366,5,9,6,8.100000381469727,290154208.0,,
GFSA3,True,2491,7,9,17,0.30000001192092896,47210196.0,,
HBSA3,True,1452,0,9,7,3.2300000190734863,4394035712.0,,
IFCM3,True,1304,0,9,6,1.4199999570846558,39133420.0,,
JHSF3,True,2491,59,9,18,11.050000190734863,7367169024.0,,
KEPL3,True,2491,27,9,14,6.440000057220459,1115779200.0,,
LAVV3,True,1467,20,9,7,10.25,2003202048.0,,
LOGG3,True,1888,13,9,9,26.049999237060547,2277531136.0,,
LWSA3,True,1611,5,9,7,3.740000009536743,2054164352.0,,
MEAL3,True,2491,4,9,13,0.6200000047683716,177739456.0,,
MELK3,True,1450,17,9,7,2.880000114440918,583405760.0,,
NGRD3,True,1,0,9,5,34.279998779296875,311481056.0,,
OPCT3,True,1360,1,9,6,10.510000228881836,2101526528.0,,
ORVR3,True,1359,0,9,6,71.5999984741211,9832404992.0,,
PETZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PLPL3,True,1457,6,9,7,7.429999828338623,1507887104.0,,
PNVL3,True,2491,46,9,19,11.600000381469727,1728679168.0,,
SEQL3,True,1443,0,9,7,0.07000000029802322,445934208.0,,
SIMH3,True,1457,8,9,7,7.880000114440918,4600023552.0,,
SOJA3,True,1309,8,9,6,5.5,775840448.0,,
TEND3,True,2491,12,9,11,30.059999465942383,3682740992.0,,
TRIS3,True,2491,18,9,16,4.320000171661377,1008793472.0,,
TTEN3,True,1255,5,9,6,12.800000190734863,6405637632.0,,
VAMO3,True,1368,6,9,6,3.3299999237060547,4068396032.0,,
VIVA3,True,1689,9,9,8,22.610000610351562,5316403712.0,,
VULC3,True,2491,35,9,15,14.050000190734863,4413286912.0,,
WEST3,True,1360,1,9,6,3.259999990463257,36216476.0,,
ZAMP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
