ticker,ok,history_rows,dividend_rows,financial_rows,indicator_rows,price,market_cap,message,error
CMIN3,True,1361,17,9,6,5.900000095367432,31874369536.0,,
COGN3,True,2490,30,9,14,2.2200000286102295,4442728960.0,,
CPFE3,True,2490,26,9,18,46.09000015258789,53107408896.0,,
CPLE3,True,2490,36,9,21,14.859999656677246,44128411648.0,,
CSAN3,True,2490,22,9,19,3.9100000858306885,15422473216.0,,
CSNA3,True,2490,28,9,19,4.889999866485596,6484599296.0,,
CURY3,True,1461,17,9,7,32.029998779296875,9866763264.0,,
CYRE3,True,2490,21,9,17,21.6200008392334,7920419328.0,,
DIRR3,True,2490,22,9,17,11.8100004196167,6141244928.0,,
DXCO3,True,2490,30,9,19,5.079999923706055,4611883520.0,,
ECOR3,True,2490,21,9,17,7.239999771118164,5036297728.0,,
AXIA3,True,2490,18,9,16,53.709999084472656,122401341440.0,,
AXIA6,True,1,0,9,5,55.779998779296875,125450723328.0,,
EMBJ3,True,2490,47,9,19,93.01000213623047,66207604736.0,,
ENEV3,True,2490,1,9,12,26.979999542236328,51505192960.0,,
ENGI11,True,2490,35,9,17,50.2400016784668,15387659264.0,,
EQTL3,True,2490,28,9,19,39.18000030517578,49167613952.0,,
EVEN3,True,2490,20,9,19,4.710000038146973,934479680.0,,
EZTC3,True,2490,32,9,19,11.239999771118164,3117515520.0,,
FLRY3,True,2490,40,9,17,17.360000610351562,9437351936.0,,
GGBR4,True,2490,93,9,27,26.309999465942383,51651280896.0,,
GOAU4,True,2490,90,9,27,11.529999732971191,15252742144.0,,
HAPV3,True,2056,11,9,9,11.109999656677246,5278226944.0,,
HYPE3,True,2490,47,9,13,21.459999084472656,15107673088.0,,
IRBR3,True,2245,10,11,10,54.20000076293945,4399349248.0,,
ITSA3,True,2490,143,9,21,13.850000381469727,155277787136.0,,
ITSA4,True,2490,141,9,20,13.729999542236328,153876905984.0,,
LEVE3,True,2490,45,9,18,32.400001525878906,4391463936.0,,
MDIA3,True,2490,54,9,19,17.579999923706055,5899356160.0,,
MILS3,True,2490,32,9,16,15.600000381469727,3554190848.0,,
MOVI3,True,2294,24,9,10,7.960000038146973,3217136896.0,,
MRVE3,True,2490,24,9,18,4.710000038146973,2650950144.0,,
MULT3,True,2490,44,9,18,28.700000762939453,14093037568.0,,
NEOE3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
NATU3,True,1087,24,9,17,8.300000190734863,11406146560.0,,
ODPV3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PCAR3,True,2490,39,7,19,2.940000057220459,1448088576.0,,
POMO4,True,2490,47,9,18,4.659999847412109,5784925184.0,,
PRIO3,True,2490,1,9,11,59.20000076293945,47246544896.0,,
PSSA3,True,2490,53,9,18,53.47999954223633,34280269824.0,,
RADL3,True,2490,83,9,20,20.549999237060547,35932418048.0,,
RAIZ4,True,1247,10,9,6,0.25999999046325684,2689210112.0,,
RDOR3,True,1403,21,9,7,34.45000076293945,75108155392.0,,
ROMI3,True,2490,50,10,18,5.820000171661377,542253824.0,,
SANB11,True,2490,68,9,17,29.479999542236328,158410178560.0,,
SAPR11,True,2139,20,9,10,34.810001373291016,10521009152.0,,
SBSP3,True,2490,25,10,19,27.709999084472656,97447911424.0,,
SLCE3,True,2490,21,9,17,13.510000228881836,6705166336.0,,
SMTO3,True,2490,27,9,18,14.300000190734863,4615657984.0,,
STBP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
TIMS3,True,2490,45,9,17,18.700000762939453,44668100608.0,,
TOTS3,True,2490,48,9,19,32.5099983215332,18634569728.0,,
TRPL4,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
UGPA3,True,2490,36,9,19,32.40999984741211,34640494592.0,,
USIM5,True,2490,24,9,18,7.460000038146973,9182832640.0,,
VBBR3,True,2086,23,9,9,35.09000015258789,41861644288.0,,
VIVT3,True,2490,115,11,18,31.209999084472656,99734872064.0,,
VIVR3,True,2490,0,9,11,1.600000023841858,7808064.0,,
VLID3,True,2490,55,9,19,18.329999923706055,1434195712.0,,
WIZC3,True,2490,19,9,12,8.109999656677246,1296848000.0,,
YDUQ3,True,2490,21,9,18,8.289999961853027,2109380224.0,,
ANIM3,True,2490,9,9,13,2.1500000953674316,812399424.0,,
ARZZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BMGB4,True,1661,18,9,8,5.510000228881836,3552858368.0,,
CAML3,True,2202,36,10,10,4.690000057220459,1599624064.0,,
CEAB3,True,1677,4,9,8,9.34000015258789,2802122496.0,,
CEBR6,True,2490,17,9,13,27.709999084472656,1997389696.0,,
DESK3,True,1257,6,9,6,18.579999923706055,2152674304.0,,
ENJU3,True,1428,1,9,7,0.75,153763488.0,,
ESPA3,True,1371,5,9,6,7.650000095367432,274034496.0,,
GFSA3,True,2490,7,9,17,0.25,39341828.0,,
HBSA3,True,1457,0,9,7,3.130000114440918,4257997568.0,,
IFCM3,True,1309,0,9,6,2.2699999809265137,62558356.0,,
JHSF3,True,2490,60,9,18,10.850000381469727,7233826816.0,,
KEPL3,True,2490,27,9,14,6.300000190734863,1091523200.0,,
LAVV3,True,1472,20,9,7,10.569999694824219,2065741056.0,,
LOGG3,True,1893,13,9,9,25.799999237060547,2255673600.0,,
LWSA3,True,1616,5,9,7,3.9200000762939453,2153027840.0,,
MEAL3,True,2490,4,9,13,0.5899999737739563,169139152.0,,
MELK3,True,1455,17,9,7,2.9000000953674316,587457216.0,,
NGRD3,True,1,0,9,5,34.279998779296875,311481056.0,,
OPCT3,True,1365,1,9,6,11.220000267028809,2243494400.0,,
ORVR3,True,1364,0,9,6,71.5199966430664,9821418496.0,,
PETZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PLPL3,True,1462,6,9,7,7.360000133514404,1493680896.0,,
PNVL3,True,2490,46,9,19,12.420000076293945,1850878848.0,,
SEQL3,True,1448,0,9,7,0.07000000029802322,445934208.0,,
SIMH3,True,1462,8,9,7,7.659999847412109,4471596032.0,,
SOJA3,True,1314,8,9,6,5.489999771118164,774429824.0,,
TEND3,True,2490,12,9,11,33.45000076293945,4098060288.0,,
TRIS3,True,2490,18,9,16,4.360000133514404,1018134144.0,,
TTEN3,True,1260,5,9,6,11.800000190734863,5905197568.0,,
VAMO3,True,1373,6,9,6,3.319999933242798,4056178432.0,,
VIVA3,True,1694,9,9,8,22.290000915527344,5241160704.0,,
VULC3,True,2490,35,9,15,13.960000038146973,4385016320.0,,
WEST3,True,1365,1,9,6,2.880000114440918,31994924.0,,
ZAMP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
