ticker,ok,history_rows,dividend_rows,financial_rows,indicator_rows,price,market_cap,message,error
PETR4,True,2491,61,9,21,40.869998931884766,558426685440.0,,
PETR3,True,2491,50,9,17,45.689998626708984,588886179840.0,,
VALE3,True,2491,38,9,19,74.97000122070312,319054544896.0,,
ITUB4,True,2491,274,9,19,40.75,449141276672.0,,
ITUB3,True,2491,279,9,20,43.650001525878906,481082343424.0,,
BBAS3,True,2491,129,9,19,20.059999465942383,114519990272.0,,
BBDC4,True,2492,267,9,19,17.309999465942383,188206235648.0,,
BBDC3,True,2492,267,9,19,15.149999618530273,171916886016.0,,
BBSE3,True,2491,29,9,14,38.380001068115234,74505117696.0,,
WEGE3,True,2491,108,9,19,48.119998931884766,201903325184.0,,
ABEV3,True,2491,53,9,20,15.479999542236328,239209250816.0,,
TAEE11,True,2491,59,9,19,39.25,40564875264.0,,
EGIE3,True,2491,54,10,20,29.729999542236328,42109022208.0,,
CSMG3,True,2491,67,9,17,61.939998626708984,23486498816.0,,
RANI3,True,2491,47,9,18,8.260000228881836,1898941952.0,,
CMIG4,True,2491,52,10,17,10.920000076293945,31238647808.0,,
CPLE6,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
KLBN11,True,2491,47,9,13,18.010000228881836,127980167168.0,,
SUZB3,True,2491,22,10,17,41.70000076293945,51478097920.0,,
RENT3,True,2491,87,9,20,37.81999969482422,41776537600.0,,
MGLU3,True,2491,17,9,14,4.400000095367432,3412897280.0,,
LREN3,True,2491,78,9,19,12.390000343322754,11910299648.0,,
RAIL3,True,2491,5,9,11,13.59000015258789,25218934784.0,,
B3SA3,True,2491,83,9,19,14.949999809265137,74724564992.0,,
ALPA4,True,2491,43,9,18,13.529999732971191,9189610496.0,,
ASAI3,True,1358,8,9,6,8.239999771118164,11028261888.0,,
AURE3,True,1090,5,9,5,10.8100004196167,11292505088.0,,
AZUL4,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BEEF3,True,2491,13,9,13,3.440000057220459,3409531648.0,,
BPAC11,True,2353,23,9,10,53.90999984741211,181652979712.0,,
BRAP4,True,2491,34,9,18,21.350000381469727,8392612864.0,,
MBRF3,True,2491,11,9,14,16.06999969482422,22218008576.0,,
BRKM5,True,2491,16,9,19,5.940000057220459,4733992448.0,,
BRSR6,True,2491,89,9,17,13.75,5623398912.0,,
CCRO3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
CMIG3,True,2491,55,10,19,16.1299991607666,46142799872.0,,
CMIN3,True,1363,17,9,6,5.449999809265137,29443272704.0,,
COGN3,True,2491,30,9,14,2.2200000286102295,4442728960.0,,
CPFE3,True,2491,27,9,18,44.79999923706055,51620999168.0,,
