ticker,ok,history_rows,dividend_rows,financial_rows,indicator_rows,price,market_cap,message,error
CSAN3,True,2491,22,9,19,3.990000009536743,15738022912.0,,
CSNA3,True,2491,28,9,19,4.949999809265137,6564164608.0,,
CURY3,True,1458,17,9,7,30.399999618530273,9364646912.0,,
CYRE3,True,2491,21,9,17,21.530000686645508,7887448064.0,,
DIRR3,True,2491,22,9,17,11.460000038146973,5959243264.0,,
DXCO3,True,2491,30,9,19,5.099999904632568,4630040576.0,,
ECOR3,True,2491,21,9,17,7.03000020980835,4890217472.0,,
AXIA3,True,2491,18,9,16,52.95000076293945,120669356032.0,,
AXIA6,True,1,0,9,5,55.779998779296875,125450723328.0,,
EMBJ3,True,2491,47,9,19,86.13999938964844,61317308416.0,,
ENEV3,True,2491,1,9,12,26.149999618530273,49920712704.0,,
ENGI11,True,2491,35,9,17,49.61000061035156,15194699776.0,,
EQTL3,True,2491,28,9,19,38.65999984741211,48515055616.0,,
EVEN3,True,2491,20,9,19,4.849999904632568,962256128.0,,
EZTC3,True,2491,32,9,19,11.489999771118164,3186855424.0,,
FLRY3,True,2491,40,9,17,16.969999313354492,9225336832.0,,
GGBR4,True,2491,93,9,27,24.979999542236328,49040252928.0,,
GOAU4,True,2491,90,9,27,10.960000038146973,14498704384.0,,
HAPV3,True,2053,11,9,9,11.010000228881836,5230718464.0,,
HYPE3,True,2491,47,9,13,21.649999618530273,15241432064.0,,
IRBR3,True,2242,10,11,10,54.310001373291016,4408277504.0,,
ITSA3,True,2491,143,9,21,13.779999732971191,154492977152.0,,
ITSA4,True,2491,141,9,20,13.800000190734863,154661437440.0,,
LEVE3,True,2491,45,9,18,31.6200008392334,4285743616.0,,
MDIA3,True,2491,54,9,19,17.1299991607666,5748348416.0,,
MILS3,True,2491,32,9,16,15.649999618530273,3565582336.0,,
MOVI3,True,2290,24,9,10,7.989999771118164,3204279808.0,,
MRVE3,True,2491,24,9,18,4.730000019073486,2662206976.0,,
MULT3,True,2491,44,9,18,28.229999542236328,13862245376.0,,
NEOE3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
NATU3,True,1088,24,9,17,8.329999923706055,11447372800.0,,
ODPV3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PCAR3,True,2491,39,7,19,2.740000009536743,1349579136.0,,
POMO4,True,2491,47,9,18,5.340000152587891,6629078016.0,,
PRIO3,True,2491,1,9,11,59.959999084472656,47853088768.0,,
PSSA3,True,2491,53,9,18,54.349998474121094,34837929984.0,,
RADL3,True,2491,83,9,20,18.25,31910785024.0,,
RAIZ4,True,1244,10,9,6,0.25999999046325684,2689210112.0,,
RDOR3,True,1400,21,9,7,34.41999816894531,75042742272.0,,
ROMI3,True,2491,50,10,18,5.869999885559082,546912320.0,,
SANB11,True,2491,68,9,17,25.25,135680368640.0,,
SAPR11,True,2136,20,9,10,36.34000015258789,10983437312.0,,
SBSP3,True,2491,25,10,19,27.40999984741211,96122224640.0,,
SLCE3,True,2491,21,9,17,13.260000228881836,6581088256.0,,
SMTO3,True,2491,27,9,18,14.399999618530273,4647934976.0,,
STBP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
TIMS3,True,2491,45,9,17,19.299999237060547,46101299200.0,,
TOTS3,True,2491,48,9,19,31.1299991607666,17843560448.0,,
TRPL4,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
UGPA3,True,2491,36,9,19,32.91999816894531,35185594368.0,,
USIM5,True,2491,24,9,18,7.550000190734863,9293618176.0,,
VBBR3,True,2083,23,9,9,35.630001068115234,42505854976.0,,
VIVT3,True,2491,115,10,18,32.630001068115234,104272633856.0,,
VIVR3,True,2491,0,9,11,1.6699999570846558,8149666.0,,
VLID3,True,2491,55,9,19,18.100000381469727,1416199808.0,,
WIZC3,True,2491,19,9,12,8.229999542236328,1316036864.0,,
YDUQ3,True,2491,21,9,18,8.34000015258789,2122102784.0,,
ANIM3,True,2491,9,9,13,2.200000047683716,831292416.0,,
ARZZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BMGB4,True,1658,18,9,8,5.269999980926514,3398105856.0,,
CAML3,True,2199,36,10,10,4.690000057220459,1599624064.0,,
CEAB3,True,1674,4,9,8,9.430000305175781,2829123840.0,,
CEBR6,True,2491,17,9,13,27.709999084472656,1997389696.0,,
DESK3,True,1254,6,9,6,18.389999389648438,2130660736.0,,
ENJU3,True,1425,1,9,7,0.699999988079071,143512592.0,,
ESPA3,True,1368,5,9,6,7.900000095367432,282989888.0,,
GFSA3,True,2491,7,9,17,0.2800000011920929,44062848.0,,
HBSA3,True,1454,0,9,7,3.180000066757202,4326016512.0,,
IFCM3,True,1306,0,9,6,1.440000057220459,39684600.0,,
JHSF3,True,2491,59,9,18,11.210000038146973,7473843200.0,,
KEPL3,True,2491,27,9,14,6.489999771118164,1124442112.0,,
LAVV3,True,1469,20,9,7,10.40999984741211,2034471552.0,,
LOGG3,True,1890,13,9,9,25.6200008392334,2239936512.0,,
LWSA3,True,1613,5,9,7,3.7699999809265137,2070641536.0,,
MEAL3,True,2491,4,9,13,0.6000000238418579,172005936.0,,
MELK3,True,1452,17,9,7,2.869999885559082,581380032.0,,
NGRD3,True,1,0,9,5,34.279998779296875,311481056.0,,
OPCT3,True,1362,1,9,6,10.390000343322754,2077531904.0,,
ORVR3,True,1361,0,9,6,69.41000366210938,9531666432.0,,
PETZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PLPL3,True,1459,6,9,7,7.5,1522093312.0,,
PNVL3,True,2491,46,9,19,11.869999885559082,1768915584.0,,
SEQL3,True,1445,0,9,7,0.07000000029802322,445934208.0,,
SIMH3,True,1459,8,9,7,7.730000019073486,4512459264.0,,
SOJA3,True,1311,8,9,6,5.510000228881836,777251136.0,,
TEND3,True,2491,12,9,11,30.049999237060547,3681515776.0,,
TRIS3,True,2491,18,9,16,4.300000190734863,1004123136.0,,
TTEN3,True,1257,5,9,6,12.069999694824219,6040315904.0,,
VAMO3,True,1370,6,9,6,3.4200000762939453,4178352640.0,,
VIVA3,True,1691,9,9,8,22.15999984741211,5210592768.0,,
VULC3,True,2491,35,9,15,14.069999694824219,4419568640.0,,
WEST3,True,1362,1,9,6,3.1500000953674316,34994448.0,,
ZAMP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
