ticker,ok,history_rows,dividend_rows,financial_rows,indicator_rows,price,market_cap,message,error
PETR4,True,2492,61,9,21,43.41999816894531,593268506624.0,,
PETR3,True,2492,50,9,17,49.040000915527344,632063459328.0,,
VALE3,True,2492,38,9,19,76.27999877929688,324629561344.0,,
ITUB4,True,2492,273,9,19,42.88999938964844,472728076288.0,,
ITUB3,True,2492,278,9,20,45.63999938964844,503014817792.0,,
BBAS3,True,2492,129,9,19,21.350000381469727,121884442624.0,,
BBDC4,True,2492,266,10,19,18.43000030517578,194818228224.0,,
BBDC3,True,2492,266,10,19,15.989999771118164,181448916992.0,,
BBSE3,True,2492,28,9,14,41.2599983215332,80095911936.0,,
WEGE3,True,2492,108,9,19,47.20000076293945,198043172864.0,,
ABEV3,True,2492,53,9,20,15.989999771118164,247090184192.0,,
TAEE11,True,2492,59,9,19,39.65999984741211,40988610560.0,,
EGIE3,True,2492,54,10,20,29.799999237060547,42208169984.0,,
CSMG3,True,2492,67,9,17,64.16999816894531,24332072960.0,,
RANI3,True,2492,47,9,18,8.109999656677246,1864457344.0,,
CMIG4,True,2492,52,10,17,11.34000015258789,32440133632.0,,
CPLE6,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
KLBN11,True,2492,47,9,13,18.25,129685618688.0,,
SUZB3,True,2492,22,10,17,43.31999969482422,53477965824.0,,
RENT3,True,2492,87,9,20,37.61000061035156,41544568832.0,,
MGLU3,True,2492,17,9,14,5.03000020980835,3901562112.0,,
LREN3,True,2492,78,9,19,13.600000381469727,13073452032.0,,
RAIL3,True,2492,5,9,11,14.4399995803833,26796277760.0,,
B3SA3,True,2492,83,9,19,15.729999542236328,78623236096.0,,
ALPA4,True,2492,43,9,18,12.270000457763672,8333815808.0,,
ASAI3,True,1354,8,9,6,8.5,11376240640.0,,
AURE3,True,1086,5,9,5,10.979999542236328,11470092288.0,,
AZUL4,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BEEF3,True,2492,13,9,13,3.6600000858306885,3627583232.0,,
BPAC11,True,2349,23,9,10,56.79999923706055,191391006720.0,,
BRAP4,True,2492,34,9,18,22.0,8648125440.0,,
MBRF3,True,2492,11,9,14,17.540000915527344,24250398720.0,,
BRKM5,True,2492,16,9,19,5.96999979019165,4757901312.0,,
BRSR6,True,2492,89,9,17,14.0600004196167,5750181376.0,,
CCRO3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
CMIG3,True,2492,55,10,19,16.34000015258789,46743543808.0,,
CMIN3,True,1359,17,9,6,5.710000038146973,30847907840.0,,
COGN3,True,2492,30,9,14,2.2799999713897705,4562802688.0,,
CPFE3,True,2492,26,9,18,46.13999938964844,53165019136.0,,
CPLE3,True,2492,36,9,21,14.829999923706055,44039323648.0,,
CSAN3,True,2492,22,9,19,4.070000171661377,16053572608.0,,
CSNA3,True,2492,28,9,19,4.840000152587891,6418294784.0,,
CURY3,True,1459,17,9,7,30.09000015258789,9269151744.0,,
CYRE3,True,2492,21,9,17,21.3700008392334,7828832256.0,,
DIRR3,True,2492,22,9,17,11.350000381469727,5902043136.0,,
DXCO3,True,2492,30,9,19,5.099999904632568,4630040576.0,,
ECOR3,True,2492,21,9,17,6.929999828338623,4820655104.0,,
AXIA3,True,2492,18,9,16,52.81999969482422,120373092352.0,,
AXIA6,True,1,0,9,5,55.779998779296875,125450723328.0,,
EMBJ3,True,2492,47,9,19,86.88999938964844,61851181056.0,,
ENEV3,True,2492,1,9,12,26.309999465942383,50331148288.0,,
ENGI11,True,2492,35,9,17,49.810001373291016,15255957504.0,,
EQTL3,True,2492,28,9,19,38.65999984741211,48515055616.0,,
EVEN3,True,2492,20,9,19,4.829999923706055,958288064.0,,
EZTC3,True,2492,32,9,19,11.069999694824219,3070364416.0,,
FLRY3,True,2492,40,9,17,17.139999389648438,9317753856.0,,
GGBR4,True,2492,93,9,27,24.979999542236328,49040252928.0,,
GOAU4,True,2492,90,9,27,10.920000076293945,14445789184.0,,
HAPV3,True,2054,11,9,9,11.279999732971191,5358991872.0,,
HYPE3,True,2492,47,9,13,21.270000457763672,14973915136.0,,
IRBR3,True,2243,10,11,10,56.060001373291016,4550323200.0,,
ITSA3,True,2492,143,9,21,13.920000076293945,156062580736.0,,
ITSA4,True,2492,141,9,20,13.819999694824219,154885570560.0,,
LEVE3,True,2492,45,9,18,31.8799991607666,4320983552.0,,
MDIA3,True,2492,54,9,19,17.149999618530273,5755060224.0,,
MILS3,True,2492,32,9,16,15.75,3588365568.0,,
MOVI3,True,2291,24,9,10,7.880000114440918,3160165888.0,,
MRVE3,True,2492,24,9,18,4.739999771118164,2667835136.0,,
MULT3,True,2492,44,9,18,28.1299991607666,13813140480.0,,
NEOE3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
NATU3,True,1089,24,9,17,8.380000114440918,11516085248.0,,
ODPV3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
PCAR3,True,2492,39,7,19,2.5899999141693115,1275697024.0,,
POMO4,True,2492,47,9,18,5.309999942779541,6591835648.0,,
PRIO3,True,2492,1,9,11,60.849998474121094,48563380224.0,,
PSSA3,True,2492,53,9,18,54.70000076293945,35062280192.0,,
RADL3,True,2492,83,9,20,18.479999542236328,32312948736.0,,
RAIZ4,True,1245,10,9,6,0.25999999046325684,2689210112.0,,
RDOR3,True,1401,21,9,7,34.63999938964844,75522392064.0,,
ROMI3,True,2492,50,10,18,5.869999885559082,546912320.0,,
SANB11,True,2492,68,9,17,28.6200008392334,153789005824.0,,
SAPR11,True,2137,20,9,10,36.22999954223633,10950191104.0,,
SBSP3,True,2492,25,10,19,27.700000762939453,97139212288.0,,
SLCE3,True,2492,21,9,17,13.380000114440918,6640645632.0,,
SMTO3,True,2492,27,9,18,14.520000457763672,4686668288.0,,
STBP3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
TIMS3,True,2492,45,9,17,19.43000030517578,46411829248.0,,
TOTS3,True,2492,48,9,19,31.059999465942383,17803436032.0,,
TRPL4,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
UGPA3,True,2492,36,9,19,33.04999923706055,35324542976.0,,
USIM5,True,2492,24,9,18,7.360000133514404,9059738624.0,,
VBBR3,True,2084,23,9,9,36.04999923706055,43006902272.0,,
VIVT3,True,2492,115,11,18,32.630001068115234,104272633856.0,,
VIVR3,True,2492,0,9,11,1.6699999570846558,8149666.0,,
VLID3,True,2492,55,9,19,18.270000457763672,1429501056.0,,
WIZC3,True,2492,19,9,12,8.350000381469727,1335225856.0,,
YDUQ3,True,2492,21,9,18,8.260000228881836,2101746944.0,,
ANIM3,True,2492,9,9,13,2.180000066757202,823735232.0,,
ARZZ3,False,,,,,,,Sem histórico retornado pelo Yahoo/yfinance e sem fallback útil na brapi.dev.,
BMGB4,True,1659,18,9,8,5.320000171661377,3430345984.0,,
CAML3,True,2200,36,10,10,4.690000057220459,1599624064.0,,
CEAB3,True,1675,4,9,8,9.4399995803833,2832123648.0,,
CEBR6,True,2492,17,9,13,28.0,2018293504.0,,
